text,x,y
"I ordered green grapes, not nasty brown ones! This packet of grapes is not fit for human consumption 👎🏻👎🏻 https://t.co/JReRqRtqtf",-0.9363936,3.3004982
Had to park far away cos loads of cars parking in disabled in  stockport. Staff inside don’t give a shit. Not their problem 🤔 laziness is NOT a disability!! 😡,3.6260285,0.13140334
Hi  Ystrad Mynach. One of these isn't correct. Diodydd poeth means 'hot drinks'. https://t.co/XQncnw3xUn,-0.032974202,1.1830735
Why bother opening 24 hours if you don't have the resources to carry out the most basic customer interaction. ie. paying for goods.,2.8885374,-1.4895675
Nah I'm pissed off! How can I buy a fajita pack from  lewisham and the tortilla wraps have mould on them?!?!?! https://t.co/fUBxwLPE4T,-1.0730339,2.557737
Indian range states ‘peel back film and stir’ halfway through cooking... t’would be nice if you’d provide enough of a tab on the film to allow this without 3rd degree burns.#sortit,-1.497735,1.9845886
can you update your side veg choice on your dine in for £10 please. 2 potato based and 2 pea based only.  #hatepeas #noteatingcarbs,-0.51297045,-1.2982997
think you might need to check your dates better than this. Isn’t it the 21st today?  Didn’t realise till I got home. Lovely https://t.co/oSBnGGLXXD,-0.88508654,1.2532772
do you know when we will start getting our dispatch email for our Xbox one x project scorpio edition. Thank you,4.690428,-3.8621385
Hi my grocery stores of choice   I'd be EXTREMELY grateful &amp; would promote ur *unbleached Luxury Soft Toilet Tissue if u ever have the foresight &amp; sense to produce it.I buy ur standard 9 roll pack every week but would prefer to buy the unbleached variety please #environment,1.3364849,2.6423805
"@tesco Finest Pork Sausages cooked today produced large amount of fat the Use By 29 Nov 6A1. Previous supplies nowhere near as much fat, is there a problem?",-2.1154737,1.119648
3 weeks into delivery trial and already binned over £10 of beef mince that is out of date 48 hours after delivery.,-1.7283678,1.1770874
do you have a shortage of the Nissin sesame noodles? I’ve been to 3 Tesco expresses and I’ve had 0 luck! https://t.co/B0ldLm82GD,-0.5282482,0.31016776
PLEASE PLEASE PLEASE tell me you will be stocking the chicken pyramids in your xmas party food range this year? Haven’t seen them so far 😩,0.07428182,0.42990643
"sent me email to say my order was ready. I go to the shop, to have people tell me I'm lying and I've picked it up. After 30 minutes,I've got an email for 'replacement' 1 week wait. No appologies.Missed my son birthday and I'm a student nurse, limited finances.#makeitright",3.865739,-2.6125033
"hi there, picked up my grocery click and collect and got home to find a number of items missing including deodorant #smellyarmpitstomorrow",2.804707,-3.374966
"Quality @AldiUK has become so good now, I cannot justify going to  or @sainsburys anymore.
The big supermarkets will fall if they don't change something.",0.021172201,-0.057111297
why isn't your online shopping working?!?! Need to buy fooooood,3.1638556,-3.8964865
Awww just had the sweetest  delivery driver. Clearly new but so smiley and helpful.,4.419692,-1.0362933
@122232 I ordered flowers to be delivered on Wednesday. Now they're going to be delivered next Monday. I don't want half dead roses,4.0102124,-2.1100056
- a little dark when using your zebra crossing at Wokingham! #WinterSafety #nolights https://t.co/ojbdigkE3B,3.6917334,-0.11792224
please tell me that you'll be getting some more of these instock?! Both adult and child?! https://t.co/EgHxkswyxf,1.2562945,0.5314947
"your cashier smiled, greeted, helped till the end. Shame it happened to the woman in front of me coz once this black cashier saw I was gay, I was dead for her. #fuckthisbullshit #maybein2018",3.6425006,-0.44517696
your order confirmation states '8am - 10pm' - now means I've got to waste my lunch break coming back out to collect it. Poor service,4.367422,-2.3398619
Please stop selling single-use plastic whether it's packaging or commodities @117250 @136881  @117249 @117246 @sainsburys https://t.co/o2WGrpfVDF,1.0940092,3.0031648
we have an obesity crisis on our hands in the country. I’m sure the irony of this picture is lost on nobody. Well everyone but you that is. https://t.co/bCLyQcklOj,0.35767233,0.6897686
i nearly cried because  aren’t selling the @117247 halloween french fancies,0.87775105,0.31442714
where does the food collected for food share at irlam store get donated? Which charities?,0.66231376,0.33535078
"Hi, I can't find large boxes of Felix cat food online.  Have you stopped stocking the 40 x 100 pouch packs? Think my order comes from the Greenford store.",-0.24116072,-0.6082378
pencoed shocking. Items marked at a price asked member of staff if that was correct. They moved the price and stick to then be told it was their error and refused to sell Items!! Dreadful service.,3.2937458,-0.9025889
my tea was great how’s yours https://t.co/QLUZK8eDp6,-1.2620803,2.1961198
@sainsburys hi guys how come your #organic food in #newry store is very dear were as  Newry are a lot cheaper but same portions.,-0.24710971,-0.06577308
"Wood Street is a joke.; empty shelves, staff talking on mobiles, self serve always broken. Used to be so good",2.6920865,-0.18034232
Thank you  Salford for donating a lovely Yankee candle gift set for our Christmas hamper appeal https://t.co/WsI5FOsU3k,1.6070967,0.43639293
how comes I’m still being charged for a delivery plan when I cancelled it last month and haven’t ordered anything?,3.6425595,-2.6784117
you may want to date check things a bit more especially prawns at sandhurst store. https://t.co/sMpUS84QAc,-2.3230882,2.583018
Christmas Tree and decorations dumped in my Garden in the rain for 24 hours. Is this a joke? https://t.co/EDacrVMIFf,1.5042387,0.3169148
Naughty  Chard. You shouldn’t have to reply on customers to point out obvious H&amp;S breaches. https://t.co/jTjihX6S2s,3.6147597,-1.1318747
is there a way to order a club card without phoning an 0800 number? My online account says I already have a club card but I’m pretty sure I don’t and would like one now,1.1455641,-4.1138535
why is it your new key ring club cards don't scan? Also not helpful when your staff tell us that they can't scan them either.,0.8076845,-4.4202185
"hello there, a few months ago I ordered a club card from the site and it still has not arrived in the post at all. Here's my club card number 63__credit_card__",0.969896,-4.1493955
"hm, not sure what this is in my stonebaked chicken and bacon pizza :( it's definitely not chicken! https://t.co/LOLOEjHAew",-2.084493,1.7488512
"Good job for helpful managers/supervisors in Altrincham , cause some you’re staff are thick as planks.",3.3936467,-0.6360651
@marksandspencer All other supermarkets offer free small bags to wrap raw chicken incl Tesco - however M&amp;S charge/refuse. Terrible really.,-2.5392888,1.1581982
"so Tesco think that it is right to leave disabled children without any food and no money to buy anymore, because the driver cant find address !!! no phone calls !!! just waited for me to phone !!! Stuart J44 hope you are feeling pleased with yourself",3.352003,-0.27083415
"@sainsburys Please can you have a go at placing these in your Northampton Weedon Road store?

We have to buy them down the road from a nearby Tesco store, because Sainsbury's don't stock the sugar free toffees https://t.co/PGH3b9iBBH",-0.0166347,-0.42932662
will you deliver to a non-residential address? I'll be in a church...,4.544351,-2.157828
Book a  8-9pm Fri 1.12.17 for £5. Time slot expires. Manage to book same slot &amp; suddenly it's gone up to £7. How bad is that? https://t.co/BYXSNEFJw6,4.928309,-2.9358182
do you still price match? Hot wheels ultimate garage is £69.99 at @155473 normally I do Xmas through Tesco and use Clubcard vouchers. Which I’ve not been receiving an EE coupons. As a long term loyal customer you’re pricing yourselves out of market https://t.co/jhVh0IuEwq,0.46440262,-2.1615095
what is my most local tesco store that are doing a midnight launch for Call of duty WWII? My post code is N15 Tottenham,4.6143103,-4.7174616
"Hi @sainsburys why does my local branch (Selsdon) no longer carry cherry coke (only cherry coke zero, which no one buys🤢). They used to stock it but don't anymore. It means I end up walking 4 miles to Tesco and back to do my weekly shop! Halp!",-0.03043047,-0.2027303
think I've given up shopping at Tesco when there trolley breaks and slices my hand open #healthandsafety https://t.co/v2EQLX8enB,1.5455317,-0.63584024
Getting this at https://t.co/GqoUeSGp10 https://t.co/JI5UpeRYbt,3.65156,1.848709
@Morrisons  @117249 prepared? What about the inconsiderate fuckers setting them off tonight then? Every yr the same thing #banfireworks,0.79429764,-0.13972293
wow just opened a tin of ur potatoe + leek soup ..in all my yrs I don't think I've tried to eat something so tasteless ..#garbage,-1.7583796,2.218726
delivery lorry parked up on zigzags / yellows outside @87607 at 8.45 this morning.  Could’ve parked elsewhere or waited 15 mins until after the school run. https://t.co/z9rloAFyah,4.2241144,-0.2036279
didn’t know this little fella is included in your meal deal??? https://t.co/9PB71UHYBe,-1.3237098,0.66366863
Another trip to  to find they’ve discontinued something I can eat. Now NOTHING in the Free From freezer section I can have! Aargh!,-0.8844354,0.09251958
hi is the comp still on in your mag the one to win hol to portaventura with monarch?,-0.8186495,-1.6096039
So I bought your ripe bananas to bake with. Ready to eat? Couldn’t get more underripe if you tried. They’re green!!! https://t.co/js1HR7G0T3,0.09549705,3.7228653
- where are your promised xmas priority booking slots?,5.4032106,-2.8126404
hi just picked up my click and collect package and it’s damaged can you help? https://t.co/GqVi9B7UmQ,3.763932,-3.2589393
"Hi  - you seem to be having problems with your website, so we can't do our weekly shop. Would you mind taking a look? https://t.co/GJkiOd1PAX",3.3410754,-4.25379
Love buying things from  to open it and be 4/5 days out of date! Thanks  @616499 :( no #glutenfree treat for me https://t.co/t8L0zgmndp,-1.2178929,0.6350117
really enjoyed tonight’s dinner!😋 https://t.co/A9YBTKD113,0.7590944,1.5112371
"Your Northampton South Extra branch just told me that the hessian bags for life are no longer “for life” and a torn one can’t be exchanged. That can’t be right, surely?",1.7782967,2.137398
any chance of an update about your grocery website being down??,2.8941262,-4.3336444
how long until my shopping arrives 513858976,4.4870043,-2.3080554
when are the priority booking slots available for  delivery saver account holders please,5.3198075,-2.9277685
"Why don’t Tesco and Sainsbury’s do vegan sandwiches, my life would be so much easier ugh",-1.9963996,0.16380468
